order_id,order_date,ship_date,customer_id,product_id,quantity,unit_price_gbp,status
O61235,2025-08-23,2025-08-29,C40251,P50002,3,33.61,Shipped
O61236,2024-01-20,2024-01-25,C40108,P50024,4,104.8,Shipped
O61237,2025-05-15,2025-05-17,C40156,P50036,6,60.05,Shipped
O61238,2025-11-01,2025-11-09,C40054,P50051,6,82.86,Shipped
O61239,2024-03-28,2024-04-05,C40123,P50018,6,85.94,Shipped
O61240,2025-07-04,2025-07-05,C40180,P50040,6,8.33,Shipped
O61241,2024-02-14,2024-02-14,C40005,P50012,1,93.69,Shipped
O61242,2024-10-20,2024-10-27,C40257,P50035,4,160.74,Shipped
O61243,2025-08-22,2025-08-22,C40271,P50046,3,86.21,Shipped
O61244,2025-12-22,2025-12-30,C40280,P50049,4,61.64,Shipped
O61245,2025-06-16,2025-06-25,C40063,P50027,4,49.97,Shipped
O61246,2025-06-11,2025-06-11,C40268,P50028,2,73.25,Shipped
O61247,2024-07-08,2024-07-15,C40034,P50052,9,57.19,Shipped
O61248,2025-08-26,2025-08-27,C40264,P50032,1,145.68,Shipped
O61249,2025-04-26,2025-04-28,C40040,P50021,6,123.37,Shipped
O61250,2025-11-20,2025-11-25,C40104,P50016,5,143.69,Shipped
O61251,2025-03-16,2025-03-22,C40284,P50042,7,83.63,Shipped
O61252,2024-01-29,2024-01-29,C40151,P50042,8,80.35,Pending
O61253,2025-01-08,2025-01-09,C40064,P50032,6,90.37,Shipped
O61254,2025-07-20,2025-07-22,C40111,P50009,7,112.29,Pending
O61255,2025-07-29,2025-08-04,C40099,P50009,3,107.0,Shipped
O61256,2024-10-09,2024-10-13,C40276,P50014,9,67.93,Shipped
O61257,2024-05-05,2024-05-07,C40123,P50000,1,125.52,Shipped
O61258,2025-09-27,2025-09-28,C40027,P50028,7,81.24,Shipped
O61259,2025-08-24,2025-09-02,C40049,P50024,2,72.4,Shipped
O61260,2025-10-04,2025-10-11,C40166,P50023,3,95.84,Shipped
O61261,2025-05-05,2025-05-14,C40004,P50056,8,193.41,Shipped
O61262,2025-08-28,2025-09-01,C40074,P50014,7,75.67,Shipped
O61263,2024-10-21,2024-10-29,C40181,P50048,6,83.76,Pending
O61264,2025-07-23,2025-07-29,C40255,P50011,8,93.95,Pending
O61265,2024-12-22,2024-12-27,C40028,P50036,3,52.47,Shipped
O61266,2025-08-03,2025-08-07,C40101,P50051,6,100.46,Shipped
O61267,2024-04-16,2024-04-21,C40117,P50050,2,36.2,Shipped
O61268,2024-08-04,2024-08-08,C40259,P50035,5,153.41,Shipped
O61269,2024-06-05,2024-06-11,C40235,P50012,4,105.17,Pending
O61270,2024-10-24,2024-10-28,C40278,P50022,6,54.16,Shipped
O61271,2025-08-18,2025-08-27,C40186,P50025,1,58.2,Shipped
O61272,2024-03-25,2024-04-02,C40051,P50050,1,26.44,Shipped
O61273,2025-06-17,2025-06-21,C40281,P50022,1,57.87,Shipped
O61274,2025-08-30,2025-09-02,C40226,P50049,3,93.55,Pending
O61275,2025-05-05,2025-05-12,C40198,P50057,6,82.08,Pending
O61276,2025-04-17,2025-04-23,C40104,P50006,2,67.37,Shipped
O61277,2024-04-11,2024-04-13,C40238,P50056,9,163.75,Shipped
O61278,2025-03-23,2025-03-31,C40120,P50034,4,140.25,Pending
O61279,2024-06-14,2024-06-20,C40097,P50036,3,84.56,Shipped
O61280,2024-06-28,2024-07-04,C40082,P50018,9,80.22,Shipped
O61281,2025-09-21,2025-09-28,C40197,P50020,2,127.51,Shipped
O61282,2025-03-25,2025-03-27,C40184,P50032,2,130.85,Shipped
O61283,2025-12-27,2026-01-03,C40068,P50011,4,104.25,Shipped
O61284,2024-11-28,2024-11-29,C40102,P50043,1,79.3,Pending
O61285,2024-09-18,2024-09-25,C40068,P50040,7,9.47,Pending
O61286,2025-12-28,2026-01-02,C40222,P50000,7,104.99,Shipped
O61287,2025-03-31,2025-04-05,C40102,P50012,4,74.72,Pending
O61288,2025-09-22,2025-09-29,C40233,P50030,8,29.12,Shipped
O61289,2024-02-02,2024-02-05,C40069,P50044,1,72.95,Shipped
O61290,2025-01-19,2025-01-26,C40118,P50017,5,171.62,Shipped
O61291,2025-08-20,2025-08-20,C40007,P50053,7,93.79,Shipped
O61292,2025-08-13,2025-08-19,C40001,P50032,4,110.87,Pending
O61293,2025-06-06,2025-06-13,C40008,P50032,9,135.62,Shipped
O61294,2024-04-30,2024-04-30,C40019,P50006,4,70.26,Pending
O61295,2025-02-03,2025-02-09,C40278,P50037,9,189.93,Shipped
O61296,2024-03-15,2024-03-22,C40082,P50049,6,92.8,Shipped
O61297,2025-08-09,2025-08-14,C40159,P50012,3,96.07,Shipped
O61298,2025-04-06,2025-04-12,C40286,P50032,8,134.71,Shipped
O61299,2024-05-21,2024-05-21,C40146,P50000,1,135.18,Shipped
O61300,2025-06-15,2025-06-24,C40118,P50012,2,78.39,Shipped
O61301,2025-06-09,2025-06-18,C40218,P50004,8,99.72,Shipped
O61302,2024-02-08,2024-02-15,C40223,P50046,9,82.55,Shipped
O61303,2024-03-06,2024-03-06,C40030,P50059,4,116.34,Cancelled
O61304,2024-05-26,2024-05-30,C40280,P50002,6,49.41,Shipped
O61305,2024-02-21,2024-02-29,C40036,P50042,7,94.42,Shipped
O61306,2025-01-27,2025-02-02,C40102,P50035,7,175.28,Pending
O61307,2025-10-05,2025-10-14,C40285,P50042,9,72.91,Shipped
O61308,2024-02-15,2024-02-21,C40168,P50030,1,32.18,Shipped
O61309,2025-03-25,2025-04-01,C40170,P50059,2,111.39,Shipped
O61310,2024-11-05,2024-11-08,C40255,P50002,9,32.57,Shipped
O61311,2025-09-03,2025-09-11,C40134,P50008,5,152.31,Shipped
O61312,2024-12-18,2024-12-23,C40184,P50014,5,66.77,Shipped
O61313,2025-05-03,2025-05-11,C40163,P50046,4,57.2,Shipped
O61314,2025-11-04,2025-11-06,C40033,P50004,4,110.3,Shipped
O61315,2024-04-09,2024-04-11,C40091,P50007,3,63.75,Shipped
O61316,2024-08-18,2024-08-18,C40230,P50043,4,105.87,Cancelled
O61317,2024-07-16,2024-07-22,C40098,P50025,1,52.7,Shipped
O61318,2024-05-03,2024-05-10,C40271,P50042,3,73.38,Cancelled
O61319,2025-04-18,2025-04-20,C40287,P50021,9,145.78,Shipped
O61320,2024-01-06,2024-01-09,C40230,P50005,2,61.81,Shipped
O61321,2024-10-09,2024-10-14,C40000,P50035,7,162.51,Shipped
O61322,2024-03-29,2024-04-05,C40225,P50006,1,50.56,Shipped
O61323,2025-03-25,2025-03-28,C40294,P50028,7,70.43,Shipped
O61324,2025-07-02,2025-07-06,C40226,P50052,3,46.61,Shipped
O61325,2024-12-07,2024-12-08,C40191,P50010,7,47.5,Shipped
O61326,2024-11-21,2024-11-29,C40183,P50012,5,97.45,Shipped
O61327,2024-11-24,2024-12-02,C40148,P50056,7,167.64,Shipped
O61328,2024-05-25,2024-06-01,C40074,P50018,7,89.21,Cancelled
O61329,2024-10-01,2024-10-09,C40143,P50022,6,56.17,Shipped
O61330,2025-11-13,2025-11-20,C40273,P50041,7,115.66,Shipped
O61331,2024-01-31,2024-02-08,C40025,P50007,9,57.89,Shipped
O61332,2025-07-29,2025-08-02,C40038,P50003,6,81.34,Shipped
O61333,2024-04-30,2024-05-02,C40262,P50050,2,35.18,Shipped
O61334,2024-03-24,2024-04-02,C40248,P50056,2,191.37,Shipped
O61335,2024-07-27,2024-07-27,C40153,P50059,5,112.31,Cancelled
O61336,2024-07-15,2024-07-19,C40107,P50001,4,87.9,Shipped
O61337,2024-08-19,2024-08-26,C40033,P50031,6,18.04,Shipped
O61338,2025-09-12,2025-09-19,C40202,P50050,7,39.6,Shipped
O61339,2025-10-23,2025-10-29,C40161,P50050,2,27.25,Pending
O61340,2025-05-21,2025-05-25,C40241,P50021,7,142.36,Pending
O61341,2024-04-16,2024-04-25,C40108,P50029,9,85.07,Shipped
O61342,2025-11-22,2025-11-24,C40239,P50009,3,134.81,Shipped
O61343,2025-09-11,2025-09-12,C40286,P50008,9,150.83,Pending
O61344,2024-02-25,2024-03-02,C40048,P50022,9,42.25,Shipped
O61345,2024-10-10,2024-10-13,C40229,P50013,4,39.15,Shipped
O61346,2025-07-20,2025-07-24,C40183,P50058,8,61.28,Pending
O61347,2024-03-06,2024-03-10,C40122,P50004,9,123.42,Shipped
O61348,2024-02-25,2024-02-27,C40064,P50031,8,13.22,Pending
O61349,2025-03-18,2025-03-27,C40046,P50033,4,67.11,Shipped
O61350,2024-09-03,2024-09-06,C40033,P50003,6,82.74,Shipped
O61351,2024-11-18,2024-11-24,C40079,P50026,6,117.28,Shipped
O61352,2025-07-02,2025-07-03,C40154,P50056,4,122.14,Shipped
O61353,2025-02-02,2025-02-11,C40161,P50006,6,44.27,Pending
O61354,2025-06-03,2025-06-12,C40296,P50008,9,157.27,Shipped
O61355,2024-04-02,2024-04-02,C40222,P50009,1,130.67,Pending
O61356,2024-01-02,2024-01-08,C40294,P50003,9,55.85,Shipped
O61357,2024-07-02,2024-07-07,C40226,P50053,4,90.53,Pending
O61358,2024-05-27,2024-05-28,C40172,P50002,8,50.28,Shipped
O61359,2024-08-24,2024-08-31,C40244,P50016,1,154.91,Shipped
O61360,2025-07-23,2025-07-30,C40231,P50049,9,75.83,Shipped
O61361,2024-04-21,2024-04-29,C40242,P50059,5,100.87,Shipped
O61362,2024-04-02,2024-04-08,C40074,P50009,9,142.26,Shipped
O61363,2024-05-26,2024-06-02,C40217,P50021,4,98.11,Pending
O61364,2024-08-26,2024-09-02,C40067,P50010,7,74.43,Pending
O61365,2024-05-24,2024-05-31,C40095,P50011,6,90.62,Shipped
O61366,2024-05-14,2024-05-19,C40211,P50056,2,137.29,Shipped
O61367,2025-02-27,2025-03-06,C40151,P50020,3,112.3,Shipped
O61368,2024-03-22,2024-03-22,C40235,P50036,5,54.12,Shipped
O61369,2024-04-22,2024-04-28,C40216,P50009,5,121.53,Shipped
O61370,2025-09-03,2025-09-05,C40222,P50017,6,157.5,Shipped
O61371,2024-01-14,2024-01-18,C40044,P50021,8,129.94,Shipped
O61372,2024-02-14,2024-02-21,C40031,P50035,7,170.04,Pending
O61373,2024-02-20,2024-02-21,C40074,P50054,1,52.71,Shipped
O61374,2025-01-26,2025-02-02,C40106,P50014,5,73.06,Shipped
O61375,2025-05-22,2025-05-24,C40245,P50038,2,121.52,Shipped
O61376,2025-05-21,2025-05-28,C40013,P50029,5,87.08,Pending
O61377,2025-05-19,2025-05-26,C40162,P50047,5,94.13,Shipped
O61378,2024-02-12,2024-02-12,C40235,P50020,9,144.09,Cancelled
O61379,2024-09-08,2024-09-10,C40108,P50025,4,47.76,Cancelled
O61380,2025-04-08,2025-04-16,C40093,P50037,5,134.38,Shipped
O61381,2025-05-13,2025-05-16,C40061,P50026,5,88.01,Shipped
O61382,2024-09-01,2024-09-05,C40128,P50045,2,51.23,Cancelled
O61383,2025-09-10,2025-09-10,C40184,P50000,1,110.19,Shipped
O61384,2025-09-01,2025-09-07,C40173,P50020,7,92.91,Shipped
O61385,2025-07-13,2025-07-13,C40255,P50010,3,60.87,Shipped
O61386,2025-08-06,2025-08-08,C40000,P50008,4,115.76,Shipped
O61387,2025-12-13,2025-12-17,C40087,P50003,9,59.3,Shipped
O61388,2025-08-03,2025-08-10,C40106,P50021,3,140.49,Shipped
O61389,2025-03-03,2025-03-07,C40117,P50013,9,56.02,Shipped
O61390,2024-10-18,2024-10-27,C40218,P50045,6,38.23,Shipped
O61391,2024-09-21,2024-09-26,C40030,P50030,3,30.47,Shipped
O61392,2025-08-24,2025-08-26,C40085,P50047,9,104.43,Shipped
O61393,2024-08-04,2024-08-05,C40016,P50053,6,149.8,Cancelled
O61394,2025-04-05,2025-04-12,C40171,P50047,3,127.73,Pending
O61395,2025-01-02,2025-01-06,C40289,P50025,5,55.45,Shipped
O61396,2024-10-03,2024-10-09,C40293,P50058,4,89.34,Shipped
O61397,2024-11-25,2024-11-28,C40014,P50023,8,80.41,Shipped
O61398,2024-02-28,2024-03-01,C40035,P50049,5,70.27,Shipped
O61399,2025-06-02,2025-06-07,C40171,P50010,1,75.87,Shipped
O61400,2024-02-18,2024-02-20,C40080,P50058,7,80.84,Shipped
O61401,2024-02-23,2024-03-03,C40069,P50018,7,74.93,Shipped
O61402,2024-07-02,2024-07-09,C40205,P50037,4,178.14,Shipped
O61403,2025-01-23,2025-01-31,C40092,P50021,9,161.69,Shipped
O61404,2024-08-06,2024-08-08,C40179,P50013,4,42.9,Shipped
O61405,2025-10-05,2025-10-05,C40011,P50019,3,59.69,Shipped
O61406,2025-11-09,2025-11-09,C40293,P50036,7,66.94,Shipped
O61407,2024-10-14,2024-10-22,C40025,P50006,2,73.96,Shipped
O61408,2025-12-31,2026-01-08,C40010,P50011,9,81.46,Shipped
O61409,2024-03-06,2024-03-12,C40125,P50055,7,61.75,Shipped
O61410,2024-04-15,2024-04-20,C40263,P50005,3,63.39,Shipped
O61411,2024-09-10,2024-09-12,C40191,P50043,1,85.15,Shipped
O61412,2025-11-20,2025-11-27,C40146,P50018,6,80.08,Shipped
O61413,2025-01-03,2025-01-08,C40083,P50019,6,60.14,Shipped
O61414,2025-05-31,2025-06-06,C40068,P50021,8,153.22,Shipped
O61415,2025-04-22,2025-04-22,C40195,P50022,3,54.69,Shipped
O61416,2024-12-30,2025-01-04,C40151,P50042,2,87.27,Shipped
O61417,2025-11-12,2025-11-18,C40183,P50048,4,88.42,Shipped
O61418,2025-11-28,2025-12-05,C40123,P50021,8,103.36,Shipped
O61419,2024-11-23,2024-11-24,C40090,P50010,9,64.33,Shipped
O61420,2025-06-05,2025-06-05,C40053,P50000,4,148.44,Shipped
O61421,2025-04-01,2025-04-09,C40087,P50043,1,89.2,Shipped
O61422,2025-03-09,2025-03-12,C40065,P50055,1,59.29,Shipped
O61423,2024-03-15,2024-03-19,C40146,P50002,5,44.13,Shipped
O61424,2024-06-02,2024-06-08,C40086,P50035,1,157.62,Shipped
O61425,2025-12-24,2025-12-28,C40238,P50013,7,56.35,Shipped
O61426,2024-06-27,2024-07-06,C40165,P50012,1,74.39,Shipped
O61427,2025-04-21,2025-04-29,C40091,P50049,4,62.55,Shipped
O61428,2025-10-28,2025-10-31,C40024,P50015,8,53.89,Shipped
O61429,2025-03-16,2025-03-17,C40036,P50018,5,58.6,Shipped
O61430,2024-06-06,2024-06-15,C40026,P50007,7,95.1,Shipped
O61431,2025-09-20,2025-09-27,C40096,P50054,4,68.8,Pending
O61432,2024-01-24,2024-01-31,C40099,P50054,8,65.92,Pending
O61433,2025-06-12,2025-06-16,C40014,P50054,4,56.72,Shipped
O61434,2024-07-13,2024-07-17,C40212,P50013,7,62.1,Shipped
O61435,2025-04-13,2025-04-14,C40158,P50011,9,125.47,Shipped
O61436,2024-12-17,2024-12-21,C40293,P50056,4,181.87,Shipped
O61437,2025-02-20,2025-02-25,C40266,P50036,3,77.3,Shipped
O61438,2024-10-06,2024-10-07,C40003,P50015,9,43.11,Shipped
O61439,2025-01-21,2025-01-27,C40209,P50002,7,33.94,Shipped
O61440,2025-11-15,2025-11-21,C40291,P50047,8,141.03,Shipped
O61441,2025-08-27,2025-09-04,C40240,P50048,4,56.38,Shipped
O61442,2024-11-01,2024-11-01,C40205,P50000,4,140.49,Shipped
O61443,2025-11-19,2025-11-21,C40041,P50028,2,63.9,Shipped
O61444,2025-10-11,2025-10-15,C40270,P50028,7,78.32,Shipped
O61445,2025-04-03,2025-04-11,C40246,P50027,8,70.64,Shipped
O61446,2025-03-10,2025-03-12,C40160,P50022,8,51.69,Shipped
O61447,2024-01-27,2024-02-05,C40276,P50019,3,50.62,Shipped
O61448,2025-01-18,2025-01-27,C40138,P50020,5,107.57,Shipped
O61449,2024-06-04,2024-06-04,C40159,P50055,5,61.05,Cancelled
O61450,2024-04-27,2024-04-30,C40235,P50059,2,134.59,Pending
O61451,2025-09-19,2025-09-21,C40216,P50006,1,47.87,Shipped
O61452,2024-07-17,2024-07-21,C40165,P50043,4,127.25,Pending
O61453,2025-03-25,2025-04-03,C40234,P50034,5,129.91,Shipped
O61454,2025-09-25,2025-09-28,C40269,P50015,9,51.32,Pending
O61455,2025-03-13,2025-03-19,C40194,P50011,8,107.59,Pending
O61456,2025-07-24,2025-07-25,C40267,P50045,7,55.56,Shipped
O61457,2025-07-20,2025-07-25,C40123,P50021,9,139.03,Shipped
O61458,2024-11-23,2024-11-26,C40159,P50007,7,86.13,Shipped
O61459,2025-11-04,2025-11-13,C40194,P50058,5,80.64,Shipped
O61460,2025-10-26,2025-11-02,C40172,P50055,9,67.64,Shipped
O61461,2024-09-03,2024-09-05,C40053,P50025,9,74.05,Shipped
O61462,2025-08-21,2025-08-27,C40136,P50025,2,64.99,Shipped
O61463,2024-05-13,2024-05-16,C40040,P50025,3,51.24,Shipped
O61464,2024-03-22,2024-03-26,C40206,P50011,9,93.28,Pending
O61465,2025-01-22,2025-01-26,C40239,P50006,1,60.21,Shipped
O61466,2025-03-18,2025-03-26,C40204,P50016,5,153.38,Shipped
O61467,2025-03-02,2025-03-04,C40259,P50023,4,94.88,Cancelled
O61468,2025-08-06,2025-08-06,C40195,P50009,7,115.73,Shipped
O61469,2024-10-12,2024-10-13,C40113,P50002,9,47.55,Shipped
O61470,2025-08-13,2025-08-21,C40018,P50055,3,57.38,Shipped
O61471,2025-10-21,2025-10-23,C40009,P50052,2,44.4,Pending
O61472,2024-03-07,2024-03-07,C40289,P50018,3,85.91,Cancelled
O61473,2024-11-24,2024-11-28,C40233,P50036,7,57.26,Shipped
O61474,2024-06-13,2024-06-21,C40100,P50008,4,116.19,Shipped
O61475,2025-04-24,2025-05-02,C40286,P50055,6,57.36,Shipped
O61476,2024-10-28,2024-11-06,C40073,P50048,4,56.68,Shipped
O61477,2024-07-24,2024-07-30,C40231,P50010,7,50.51,Shipped
O61478,2024-07-02,2024-07-10,C40063,P50012,1,69.4,Shipped
O61479,2024-09-16,2024-09-23,C40212,P50019,4,64.44,Shipped
O61480,2024-03-20,2024-03-20,C40020,P50005,3,79.06,Pending
O61481,2024-03-17,2024-03-21,C40204,P50020,6,97.83,Shipped
O61482,2025-04-04,2025-04-09,C40137,P50040,6,10.41,Shipped
O61483,2025-11-20,2025-11-24,C40174,P50043,7,111.48,Pending
O61484,2025-01-05,2025-01-13,C40012,P50000,9,116.84,Shipped
O61485,2025-11-08,2025-11-17,C40110,P50021,8,116.0,Shipped
O61486,2024-04-23,2024-04-28,C40048,P50049,1,63.11,Shipped
O61487,2025-12-12,2025-12-12,C40184,P50052,7,55.81,Pending
O61488,2025-03-04,2025-03-07,C40001,P50033,1,68.71,Shipped
O61489,2025-06-27,2025-06-28,C40271,P50044,4,71.49,Pending
O61490,2024-02-15,2024-02-19,C40052,P50014,6,59.43,Shipped
O61491,2025-03-17,2025-03-19,C40156,P50052,3,40.3,Shipped
O61492,2024-10-07,2024-10-07,C40298,P50028,7,73.16,Shipped
O61493,2025-10-18,2025-10-19,C40122,P50041,8,88.07,Shipped
O61494,2025-08-02,2025-08-06,C40162,P50015,6,44.07,Shipped
O61495,2025-09-23,2025-09-24,C40287,P50010,5,65.34,Shipped
O61496,2025-10-12,2025-10-12,C40020,P50031,9,17.02,Shipped
O61497,2025-06-10,2025-06-12,C40168,P50031,6,12.53,Shipped
O61498,2024-06-28,2024-07-04,C40169,P50034,3,158.86,Shipped
O61499,2024-07-25,2024-07-31,C40217,P50048,6,73.68,Shipped
O61500,2025-09-20,2025-09-23,C40180,P50046,5,85.07,Shipped
O61501,2025-03-15,2025-03-21,C40144,P50018,1,71.96,Shipped
O61502,2025-10-13,2025-10-14,C40164,P50027,9,59.98,Shipped
O61503,2025-08-04,2025-08-11,C40085,P50005,8,52.87,Pending
O61504,2025-03-19,2025-03-19,C40100,P50047,6,123.45,Shipped
O61505,2024-04-21,2024-04-22,C40284,P50008,7,133.41,Shipped
O61506,2025-12-18,2025-12-27,C40197,P50004,6,113.06,Shipped
O61507,2024-06-26,2024-06-30,C40204,P50031,4,16.77,Shipped
O61508,2024-06-28,2024-07-03,C40042,P50055,9,92.05,Shipped
O61509,2024-04-16,2024-04-19,C40115,P50022,5,57.9,Shipped
O61510,2024-02-20,2024-02-26,C40065,P50011,4,93.37,Shipped
O61511,2024-10-01,2024-10-08,C40284,P50011,7,86.69,Shipped
O61512,2025-09-08,2025-09-15,C40298,P50050,2,41.84,Shipped
O61513,2025-09-24,2025-09-26,C40100,P50039,3,72.02,Shipped
O61514,2024-12-24,2024-12-30,C40124,P50029,2,104.28,Shipped
O61515,2024-08-18,2024-08-25,C40205,P50055,1,77.04,Shipped
O61516,2024-09-10,2024-09-14,C40044,P50006,8,73.28,Shipped
O61517,2025-11-02,2025-11-05,C40168,P50036,4,56.23,Shipped
O61518,2024-02-10,2024-02-16,C40065,P50021,8,136.1,Shipped
O61519,2024-02-11,2024-02-16,C40158,P50014,6,76.98,Pending
O61520,2024-02-17,2024-02-19,C40217,P50055,3,57.42,Shipped
O61521,2025-10-11,2025-10-20,C40221,P50057,2,64.65,Shipped
O61522,2024-03-07,2024-03-12,C40034,P50050,5,28.2,Shipped
O61523,2025-11-19,2025-11-24,C40086,P50008,1,97.28,Shipped
O61524,2024-05-14,2024-05-16,C40106,P50043,6,126.25,Shipped
O61525,2025-02-04,2025-02-10,C40217,P50021,5,161.19,Shipped
O61526,2025-12-10,2025-12-19,C40098,P50022,2,58.26,Shipped
O61527,2024-03-25,2024-04-01,C40139,P50011,5,129.67,Shipped
O61528,2024-07-24,2024-07-29,C40068,P50035,8,183.14,Shipped
O61529,2025-06-15,2025-06-21,C40103,P50051,9,110.84,Shipped
O61530,2025-08-20,2025-08-22,C40143,P50013,4,44.1,Shipped
O61531,2025-10-25,2025-10-25,C40063,P50032,1,104.69,Shipped
O61532,2024-01-15,2024-01-21,C40033,P50038,8,142.72,Shipped
O61533,2025-07-21,2025-07-22,C40042,P50037,5,167.58,Shipped
O61534,2024-08-23,2024-08-23,C40136,P50015,7,48.09,Shipped
O61535,2025-02-11,2025-02-18,C40049,P50001,1,121.92,Shipped
O61536,2025-10-24,2025-10-28,C40009,P50049,3,67.4,Pending
O61537,2025-10-21,2025-10-29,C40250,P50035,3,139.2,Shipped
O61538,2024-05-15,2024-05-23,C40291,P50042,7,99.91,Shipped
O61539,2024-12-10,2024-12-11,C40153,P50031,7,15.78,Cancelled
O61540,2024-07-26,2024-08-02,C40181,P50023,7,76.37,Pending
O61541,2025-03-25,2025-03-28,C40049,P50015,4,45.86,Shipped
O61542,2025-08-27,2025-09-03,C40022,P50039,3,62.23,Shipped
O61543,2024-08-20,2024-08-20,C40023,P50049,2,73.92,Shipped
O61544,2024-03-29,2024-04-02,C40057,P50019,3,70.71,Shipped
O61545,2024-02-17,2024-02-23,C40033,P50001,2,115.61,Shipped
O61546,2024-02-08,2024-02-12,C40220,P50009,8,158.67,Shipped
O61547,2024-09-24,2024-09-29,C40231,P50034,7,160.99,Shipped
O61548,2025-12-07,2025-12-07,C40219,P50014,7,95.42,Shipped
O61549,2024-07-03,2024-07-03,C40086,P50048,8,88.52,Shipped
O61550,2024-10-22,2024-10-28,C40109,P50016,7,153.98,Shipped
O61551,2025-05-08,2025-05-12,C40107,P50029,3,95.31,Shipped
O61552,2025-04-25,2025-04-30,C40044,P50013,3,55.03,Shipped
O61553,2024-07-16,2024-07-19,C40141,P50027,2,64.06,Cancelled
O61554,2024-04-02,2024-04-02,C40160,P50040,7,8.98,Pending
O61555,2024-04-24,2024-05-01,C40061,P50047,8,95.0,Shipped
O61556,2024-06-09,2024-06-10,C40082,P50044,7,67.81,Shipped
O61557,2024-03-03,2024-03-10,C40141,P50030,5,26.91,Cancelled
O61558,2024-12-02,2024-12-02,C40029,P50027,3,70.96,Shipped
O61559,2025-04-17,2025-04-26,C40176,P50019,4,52.29,Shipped
O61560,2025-05-08,2025-05-10,C40103,P50059,3,112.55,Shipped
O61561,2025-10-26,2025-11-03,C40212,P50044,2,64.68,Shipped
O61562,2024-08-02,2024-08-02,C40225,P50053,4,92.98,Shipped
O61563,2025-04-23,2025-04-27,C40111,P50044,3,80.86,Shipped
O61564,2025-10-08,2025-10-12,C40106,P50005,7,78.15,Shipped
O61565,2024-01-21,2024-01-22,C40158,P50015,9,40.06,Shipped
O61566,2025-07-25,2025-07-29,C40012,P50027,2,76.58,Shipped
O61567,2024-03-05,2024-03-07,C40057,P50018,1,54.71,Shipped
O61568,2025-02-07,2025-02-11,C40036,P50054,8,60.72,Shipped
O61569,2025-08-30,2025-09-02,C40085,P50029,3,68.7,Shipped
O61570,2024-12-01,2024-12-02,C40178,P50013,3,47.27,Shipped
O61571,2025-02-13,2025-02-20,C40073,P50035,8,118.18,Shipped
O61572,2025-03-28,2025-04-02,C40156,P50022,8,36.9,Shipped
O61573,2025-02-26,2025-03-06,C40207,P50007,6,83.95,Shipped
O61574,2025-06-18,2025-06-26,C40202,P50056,2,176.21,Shipped
O61575,2025-09-20,2025-09-22,C40159,P50056,7,138.75,Shipped
O61576,2024-04-08,2024-04-10,C40171,P50046,7,87.52,Cancelled
O61577,2024-10-31,2024-11-09,C40132,P50018,4,80.2,Shipped
O61578,2025-09-15,2025-09-18,C40149,P50049,6,68.57,Pending
O61579,2024-10-05,2024-10-05,C40238,P50017,5,135.1,Shipped
O61580,2024-12-23,2024-12-28,C40142,P50052,6,43.4,Shipped
O61581,2025-06-26,2025-07-05,C40105,P50053,5,139.99,Shipped
O61582,2025-11-14,2025-11-16,C40288,P50010,9,61.57,Shipped
O61583,2024-07-02,2024-07-08,C40275,P50018,1,59.42,Shipped
O61584,2025-11-29,2025-12-02,C40258,P50041,1,94.46,Cancelled
O61585,2025-06-02,2025-06-05,C40246,P50014,2,69.04,Cancelled
O61586,2024-01-23,2024-01-27,C40114,P50048,2,71.35,Shipped
O61587,2025-09-21,2025-09-22,C40287,P50040,5,9.17,Cancelled
O61588,2024-10-08,2024-10-11,C40196,P50013,1,64.69,Cancelled
O61589,2024-07-25,2024-07-27,C40267,P50046,2,63.67,Pending
O61590,2025-01-19,2025-01-27,C40006,P50002,5,39.52,Shipped
O61591,2025-02-25,2025-02-27,C40032,P50023,9,62.17,Shipped
O61592,2025-01-29,2025-02-06,C40006,P50010,8,57.71,Pending
O61593,2024-02-10,2024-02-10,C40299,P50000,2,153.5,Shipped
O61594,2025-08-24,2025-08-28,C40095,P50044,1,98.41,Shipped
O61595,2024-09-06,2024-09-08,C40011,P50009,7,144.77,Shipped
O61596,2024-04-13,2024-04-17,C40226,P50041,8,89.66,Shipped
O61597,2025-02-17,2025-02-24,C40237,P50004,9,122.11,Shipped
O61598,2025-03-31,2025-04-09,C40277,P50053,4,140.49,Shipped
O61599,2024-03-16,2024-03-23,C40173,P50058,1,60.55,Shipped
O61600,2025-11-20,2025-11-25,C40204,P50019,9,79.26,Shipped
O61601,2025-03-15,2025-03-20,C40185,P50029,3,93.19,Shipped
O61602,2025-12-29,2026-01-07,C40211,P50037,4,194.0,Shipped
O61603,2025-05-05,2025-05-14,C40155,P50035,4,153.23,Shipped
O61604,2024-01-08,2024-01-15,C40009,P50001,9,99.97,Shipped
O61605,2024-06-01,2024-06-02,C40050,P50058,4,83.17,Shipped
O61606,2025-12-11,2025-12-13,C40279,P50056,6,161.35,Cancelled
O61607,2025-02-13,2025-02-15,C40014,P50029,5,104.13,Shipped
O61608,2024-03-30,2024-04-01,C40026,P50033,9,50.6,Shipped
O61609,2024-02-24,2024-03-04,C40240,P50010,9,57.16,Shipped
O61610,2025-01-27,2025-01-28,C40284,P50044,6,89.11,Shipped
O61611,2025-03-10,2025-03-18,C40134,P50030,1,36.7,Shipped
O61612,2024-06-29,2024-07-07,C40042,P50017,4,136.97,Shipped
